root=Art_Sparxie_00
avatar=Avatar_Sparxie_00_Model_CharaAvatar
format=smrPath	index	bonePath(m_Bones)	boneHash(hex)	hashPath(avatar)	status
Art_Sparxie_00/Face	34	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/nosetip_M	0x71A48B67	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/nosetip_M	match
Art_Sparxie_00/Face	35	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L	0xD4EE0D6F	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L	match
Art_Sparxie_00/Face	36	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eye_L/eyeEnd_L	0xE9CE273E	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eye_L/eyeEnd_L	match
Art_Sparxie_00/Face	37	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eye_L/eyeEnd_L/eyeEnd_01_L	0x8A1E7188	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eye_L/eyeEnd_L/eyeEnd_01_L	match
Art_Sparxie_00/Face	38	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeup_M_L	0x3294846C	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeup_M_L	match
Art_Sparxie_00/Face	39	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeup_out_L	0x7EFB88CF	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeup_out_L	match
Art_Sparxie_00/Face	40	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyedn_out_L	0xF90B5EE9	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyedn_out_L	match
Art_Sparxie_00/Face	41	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyedn_M_L	0x25CE7CB1	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyedn_M_L	match
Art_Sparxie_00/Face	42	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyedn_inn_L	0xE0E25D71	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyedn_inn_L	match
Art_Sparxie_00/Face	43	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeconner_inn_L	0x236B0432	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeconner_inn_L	match
Art_Sparxie_00/Face	44	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeup_inn_L	0x67128B57	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeup_inn_L	match
Art_Sparxie_00/Face	45	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeconner_out_L	0x3A8207AA	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eyeconner_out_L	match
Art_Sparxie_00/Face	46	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R	0x2EE1300C	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R	match
Art_Sparxie_00/Face	47	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eye_R/eyeEnd_R	0xEC036333	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eye_R/eyeEnd_R	match
Art_Sparxie_00/Face	48	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eye_R/eyeEnd_R/eyeEnd_01_R	0x4FF9E736	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eye_R/eyeEnd_R/eyeEnd_01_R	match
Art_Sparxie_00/Face	49	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyedn_M_R	0x2341AE1F	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyedn_M_R	match
Art_Sparxie_00/Face	50	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyedn_inn_R	0x540CCA78	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyedn_inn_R	match
Art_Sparxie_00/Face	51	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeconner_inn_R	0x8F1158BA	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeconner_inn_R	match
Art_Sparxie_00/Face	52	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeup_inn_R	0xD3FC1C5E	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeup_inn_R	match
Art_Sparxie_00/Face	53	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeup_M_R	0x341B56C2	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeup_M_R	match
Art_Sparxie_00/Face	54	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeup_out_R	0xCA151FC6	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeup_out_R	match
Art_Sparxie_00/Face	55	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeconner_out_R	0x96F85B22	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyeconner_out_R	match
Art_Sparxie_00/Face	56	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyedn_out_R	0x4DE5C9E0	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eyedn_out_R	match
Art_Sparxie_00/Face	57	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Inn_L	0x7964FCB7	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Inn_L	match
Art_Sparxie_00/Face	58	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Mid_L	0x1CA4E718	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Mid_L	match
Art_Sparxie_00/Face	59	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Out_L	0x608DFF2F	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Out_L	match
Art_Sparxie_00/Face	60	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Inn_R	0x836BC1D4	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Inn_R	match
Art_Sparxie_00/Face	61	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Mid_R	0xE6ABDA7B	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Mid_R	match
Art_Sparxie_00/Face	62	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Out_R	0x9A82C24C	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eyebrow_Out_R	match
Art_Sparxie_00/Face	63	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/JawdnEnd_M	0xE3F14650	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/JawdnEnd_M	match
Art_Sparxie_00/Face	64	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01	0xFCFAC227	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01	match
Art_Sparxie_00/Face	65	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01/tongue_02	0x8C5E1587	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01/tongue_02	match
Art_Sparxie_00/Face	66	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01/tongue_02/tongue_03	0xE0083A6D	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01/tongue_02/tongue_03	match
Art_Sparxie_00/Face	67	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01/tongue_02/tongue_03/tongue_04	0xDCBBA3D4	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/tongue_01/tongue_02/tongue_03/tongue_04	match
Art_Sparxie_00/Face	68	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/DownTeeth	0x547D8F83	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/DownTeeth	match
Art_Sparxie_00/Face	69	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/UpTeeth	0x6BC1AD92	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/UpTeeth	match
Art_Sparxie_00/Face	70	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face	0x3309D3D3	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face	match
Art_Sparxie_00/Face	71	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eye_L	0xB19A9659	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_L/eye_L	match
Art_Sparxie_00/Face	72	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eye_R	0x7C744CA9	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/eye_All_R/eye_R	match
Art_Sparxie_00/Face	73	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/JawupeerEnd_M	0x9FB3E9EE	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/joint_skin_GRP/joint_face/JawupeerEnd_M	match
Art_Sparxie_00/Face_Mask	0	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M	0x8B0478E5	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M	match
Art_Sparxie_00/Hair	0	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMc_00_JNT	0xF00E5C95	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMc_00_JNT	match
Art_Sparxie_00/Hair	1	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMb_00_JNT	0x3CA45C0B	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMb_00_JNT	match
Art_Sparxie_00/Hair	2	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMa_00_JNT	0xB22B5BE8	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMa_00_JNT	match
Art_Sparxie_00/Hair	3	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMa_00_JNT/HairFMa_01_JNT	0xDFCECF02	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMa_00_JNT/HairFMa_01_JNT	match
Art_Sparxie_00/Hair	4	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMb_00_JNT/HairFMb_01_JNT	0x27A4F1DC	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMb_00_JNT/HairFMb_01_JNT	match
Art_Sparxie_00/Hair	5	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMc_00_JNT/HairFMc_01_JNT	0x707D1B96	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFMc_00_JNT/HairFMc_01_JNT	match
Art_Sparxie_00/Hair	6	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT	0xDDF94A7C	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT	match
Art_Sparxie_00/Hair	7	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRa_01_JNT	0x44E9C17B	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRa_01_JNT	match
Art_Sparxie_00/Hair	8	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRa_01_JNT/HairFRa_02_JNT	0x11727EE9	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRa_01_JNT/HairFRa_02_JNT	match
Art_Sparxie_00/Hair	9	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRa_01_JNT/HairFRa_02_JNT/HairFRa_03_JNT	0xA73C87EE	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRa_01_JNT/HairFRa_02_JNT/HairFRa_03_JNT	match
Art_Sparxie_00/Hair	10	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRd_01_JNT	0x0C09CF1F	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRd_01_JNT	match
Art_Sparxie_00/Hair	11	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRd_01_JNT/HairFRd_02_JNT	0xC2BD3BCA	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRd_01_JNT/HairFRd_02_JNT	match
Art_Sparxie_00/Hair	12	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRb_01_JNT	0xCA66C698	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRb_01_JNT	match
Art_Sparxie_00/Hair	13	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRb_01_JNT/HairFRb_02_JNT	0xE9184037	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRb_01_JNT/HairFRb_02_JNT	match
Art_Sparxie_00/Hair	14	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRc_01_JNT	0x06CCC606	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRc_01_JNT	match
Art_Sparxie_00/Hair	15	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRc_01_JNT/HairFRc_02_JNT	0xBEC1AA7D	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRc_01_JNT/HairFRc_02_JNT	match
Art_Sparxie_00/Hair	16	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFBR_01_JNT	0x5BB0E917	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFBR_01_JNT	match
Art_Sparxie_00/Hair	17	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFBR_01_JNT/HairFBR_02_JNT	0xBF95ADFB	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFBR_01_JNT/HairFBR_02_JNT	match
Art_Sparxie_00/Hair	18	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRf_01_JNT	0x4E2CC862	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRf_01_JNT	match
Art_Sparxie_00/Hair	19	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRf_01_JNT/HairFRf_02_JNT	0x6D0EEF5E	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFR_00_JNT/HairFRf_01_JNT/HairFRf_02_JNT	match
Art_Sparxie_00/Hair	20	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT	0x7D508026	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT	match
Art_Sparxie_00/Hair	21	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT/HairFLc_02c_01_JNT	0x8AB5B69B	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT/HairFLc_02c_01_JNT	match
Art_Sparxie_00/Hair	22	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT	0x3072AE8B	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT	match
Art_Sparxie_00/Hair	23	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT/HairFLc_02b_01_JNT	0x461FB605	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT/HairFLc_02b_01_JNT	match
Art_Sparxie_00/Hair	24	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT/HairFLc_02a_01_JNT	0xC890B1E6	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLc_01_JNT/HairFLc_02_JNT/HairFLc_02a_01_JNT	match
Art_Sparxie_00/Hair	25	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT	0x2BDF4848	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT	match
Art_Sparxie_00/Hair	26	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLb_01_JNT	0xB1FA80B8	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLb_01_JNT	match
Art_Sparxie_00/Hair	27	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLb_01_JNT/HairFLb_02_JNT	0x67AB44C1	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLb_01_JNT/HairFLb_02_JNT	match
Art_Sparxie_00/Hair	28	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLb_01_JNT/HairFLb_02_JNT/HairFLb_03_JNT	0x961E4942	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLb_01_JNT/HairFLb_02_JNT/HairFLb_03_JNT	match
Art_Sparxie_00/Hair	29	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLa_01_JNT	0x3F75875B	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLa_01_JNT	match
Art_Sparxie_00/Hair	30	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLa_01_JNT/HairFLa_02_JNT	0x9FC17A1F	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairFLb_00_JNT/HairFLa_01_JNT/HairFLa_02_JNT	match
Art_Sparxie_00/Hair	31	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M	0x8B0478E5	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M	match
Art_Sparxie_00/Hair	32	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT	0xE9243869	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT	match
Art_Sparxie_00/Hair	33	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT	0xD0C60ABC	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT	match
Art_Sparxie_00/Hair	34	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT	0x27118AF4	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT	match
Art_Sparxie_00/Hair	35	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT/HairBL_03_JNT	0x4027C118	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT/HairBL_03_JNT	match
Art_Sparxie_00/Hair	36	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT/HairBL_03_JNT/HairBL_04_JNT	0x0FE3D2B9	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT/HairBL_03_JNT/HairBL_04_JNT	match
Art_Sparxie_00/Hair	37	Art_Sparxie_00/Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT/HairBL_03_JNT/HairBL_04_JNT/HairBL_05_JNT	0xFE444917	Main/Root_M/Spine1_M/Spine2_M/Chest_M/Neck_M/Head_M/HairBL_00_JNT/HairBL_01_JNT/HairBL_02_JNT/HairBL_03_JNT/HairBL_04_JNT/HairBL_05_JNT	match
